,trustlist_a_1,trustlist_b_1,trustlist_c_1,trustlist_a_2,trustlist_b_2,trustlist_c_2,trustlist_a,trustlist_b,trustlist_c,treat,y,female,ccpmember,urban,education,agegroup,income,life,pinterest,self_index,confucian_a,confucian_b,confucian_c,confucian_d,china,confucian_all,centraltrust_all,localtrust_all,weight_internet,college,young,high.income,high.life,high.pinterest,high.self,high.china,high.confucian_all
837,1,NA,NA,NA,NA,NA,1,NA,NA,a,1,0,0,1,5,4,5,4,3,3,2,2,1,4,3,2.25,3,2,0.2849104,1,0,0,1,1,1,0,0
838,NA,3,NA,NA,NA,NA,NA,3,NA,b,3,0,1,1,5,5,6,4,3,2.333333333,2,2,3,3,4,2.5,4,4,0.1339237,1,0,1,1,1,0,1,0
839,NA,NA,NA,NA,NA,4,NA,NA,4,c,4,1,1,0,5,3,6,4,4,4.333333333,2,3,4,3,4,3,4,3,0.100821,1,1,1,1,1,1,1,1
840,NA,NA,NA,NA,NA,4,NA,NA,4,c,4,0,0,0,5,2,5,4,3,3.333333333,2,1,3,4,3,2.5,4,3,0.1707994,1,1,0,1,1,1,0,0
841,NA,NA,4,NA,NA,NA,NA,NA,4,c,4,0,0,0,4,3,5,4,2,2,1,3,3,4,4,2.75,4,3,1.794325,0,1,0,1,0,0,1,1
842,NA,NA,4,NA,NA,NA,NA,NA,4,c,4,0,0,1,5,2,6,4,3,2.333333333,2,2,2,3,4,2.25,4,3,0.1707994,1,1,1,1,1,0,1,0
843,NA,NA,4,NA,NA,NA,NA,NA,4,c,4,1,1,1,5,3,8,5,4,4,2,3,3,3,5,2.75,3,4,0.100821,1,1,1,1,1,1,1,1
844,NA,2,NA,NA,NA,NA,NA,2,NA,b,2,1,0,1,5,3,6,4,3,3.333333333,2,3,2,3,4,2.5,4,1,0.214487,1,1,1,1,1,1,1,0
845,NA,NA,4,NA,NA,NA,NA,NA,4,c,4,1,0,1,5,4,7,5,3,4,2,2,2,3,4,2.25,4,3,0.3577848,1,0,1,1,1,1,1,0
846,NA,NA,1,NA,NA,NA,NA,NA,1,c,1,1,1,1,5,4,6,3,3,2.333333333,2,2,2,3,3,2.25,3,2,0.1681787,1,0,1,0,1,0,0,0
847,NA,4,NA,NA,NA,NA,NA,4,NA,b,4,0,0,1,5,4,6,3,4,3,2,1,2,4,4,2.25,3,3,0.2849104,1,0,1,0,1,1,1,0
848,NA,NA,NA,NA,NA,2,NA,NA,2,c,2,1,0,1,5,3,5,3,4,3.333333333,1,2,2,3,3,2,3,2,0.214487,1,1,0,0,1,1,0,0
849,NA,NA,4,NA,NA,NA,NA,NA,4,c,4,0,0,1,2,10,6,5,2,2,1,2,2,4,4,2.25,4,4,2.993115,0,0,1,1,0,0,1,0
850,2,NA,NA,NA,NA,NA,2,NA,NA,a,2,1,1,0,5,4,2,3,3,2.333333333,2,2,2,3,3,2.25,3,2,0.1681787,1,0,0,0,1,0,0,0
851,NA,NA,NA,NA,NA,1,NA,NA,1,c,1,0,0,1,4,5,4,2,4,2.666666667,3,2,2,4,2,2.75,3,1,2.993115,0,0,0,0,1,0,0,1
852,NA,4,NA,NA,NA,NA,NA,4,NA,b,4,0,0,1,4,7,4,4,3,4.333333333,3,3,3,3,4,3,4,3,2.993115,0,0,0,1,1,1,1,1
853,NA,NA,2,NA,NA,NA,NA,NA,2,c,2,0,0,1,5,4,4,3,3,2.666666667,4,4,3,3,3,3.5,3,3,0.2849104,1,0,0,0,1,0,0,1
854,NA,NA,NA,NA,NA,4,NA,NA,4,c,4,0,0,1,5,5,8,5,2,3.333333333,3,3,3,4,5,3.25,4,4,0.2849104,1,0,1,1,0,1,1,1
855,NA,NA,NA,1,NA,NA,1,NA,NA,a,1,0,1,1,6,7,6,3,3,2,2,2,2,3,3,2.25,3,2,0.1339237,1,0,1,0,1,0,0,0
856,NA,NA,0,NA,NA,NA,NA,NA,0,c,0,1,0,0,5,4,6,5,4,3.666666667,1,1,1,4,5,1.75,3,1,0.3577848,1,0,1,1,1,1,1,0
857,NA,2,NA,NA,NA,NA,NA,2,NA,b,2,1,0,1,5,5,6,5,4,3.666666667,2,2,2,2,2,2,2,2,0.3577848,1,0,1,1,1,1,0,0
858,NA,NA,NA,2,NA,NA,2,NA,NA,a,2,0,0,1,5,3,6,4,3,2,3,4,3,4,4,3.5,3,2,0.1707994,1,1,1,1,1,0,1,1
859,1,NA,NA,NA,NA,NA,1,NA,NA,a,1,1,0,1,4,5,4,1,4,2,1,1,2,2,1,1.5,2,2,3.758696,0,0,0,0,1,0,0,0
860,3,NA,NA,NA,NA,NA,3,NA,NA,a,3,0,0,0,5,3,5,5,4,3,3,4,3,4,4,3.5,4,3,0.1707994,1,1,0,1,1,1,1,1
861,NA,NA,NA,3,NA,NA,3,NA,NA,a,3,0,0,1,5,6,5,4,4,2,2,2,3,3,4,2.5,3,2,0.2849104,1,0,0,1,1,0,1,0
862,NA,5,NA,NA,NA,NA,NA,5,NA,b,5,0,0,0,6,2,4,5,4,3.666666667,1,1,1,3,5,1.5,4,3,0.1707994,1,1,0,1,1,1,1,0
863,NA,NA,NA,NA,2,NA,NA,2,NA,b,2,1,0,1,5,4,7,4,2,2.666666667,2,2,2,3,3,2.25,3,3,0.3577848,1,0,1,1,0,0,0,0
864,NA,NA,NA,NA,NA,3,NA,NA,3,c,3,1,0,1,5,6,8,5,3,3.333333333,3,3,3,3,4,3,4,3,0.3577848,1,0,1,1,1,1,1,1
865,NA,NA,4,NA,NA,NA,NA,NA,4,c,4,0,0,1,5,3,6,4,3,2.333333333,4,3,3,4,4,3.5,3,2,0.1707994,1,1,1,1,1,0,1,1
866,2,NA,NA,NA,NA,NA,2,NA,NA,a,2,0,0,1,5,6,3,4,1,1.666666667,2,1,2,3,4,2,4,3,0.2849104,1,0,0,1,0,0,1,0
867,NA,NA,4,NA,NA,NA,NA,NA,4,c,4,0,1,0,5,3,5,4,3,3,2,3,2,3,5,2.5,3,3,0.0802852,1,1,0,1,1,1,1,0
868,NA,NA,NA,NA,2,NA,NA,2,NA,b,2,0,1,1,6,4,8,4,3,3.666666667,2,2,2,3,4,2.25,3,2,0.1339237,1,0,1,1,1,1,1,0
869,NA,0,NA,NA,NA,NA,NA,0,NA,b,0,0,0,1,5,4,1,1,2,1,1,3,3,3,1,2.5,1,1,0.2849104,1,0,0,0,0,0,0,0
870,NA,3,NA,NA,NA,NA,NA,3,NA,b,3,0,0,1,4,4,5,2,4,2.333333333,3,3,4,3,4,3.25,4,2,2.993115,0,0,0,0,1,0,1,1
871,NA,NA,NA,NA,NA,1,NA,NA,1,c,1,0,1,1,5,6,6,3,4,2.333333333,2,3,2,3,4,2.5,3,2,0.1339237,1,0,1,0,1,0,1,0
872,NA,NA,NA,2,NA,NA,2,NA,NA,a,2,0,1,0,5,4,4,1,2,3,3,1,1,4,3,2.25,2,2,0.1339237,1,0,0,0,0,1,0,0
873,NA,NA,NA,3,NA,NA,3,NA,NA,a,3,0,0,0,4,6,6,4,3,3.333333333,3,4,4,4,4,3.75,3,3,2.993115,0,0,1,1,1,1,1,1
874,3,NA,NA,NA,NA,NA,3,NA,NA,a,3,0,0,1,5,4,5,4,3,2.333333333,2,2,2,2,4,2,4,3,0.2849104,1,0,0,1,1,0,1,0
875,NA,NA,NA,2,NA,NA,2,NA,NA,a,2,0,0,1,4,5,6,4,2,2.666666667,1,1,1,3,4,1.5,3,2,2.993115,0,0,1,1,0,0,1,0
876,2,NA,NA,NA,NA,NA,2,NA,NA,a,2,1,0,1,5,2,4,2,3,3.333333333,1,1,1,3,4,1.5,3,3,0.214487,1,1,0,0,1,1,1,0
877,NA,NA,3,NA,NA,NA,NA,NA,3,c,3,1,0,1,6,3,7,4,3,3,2,2,3,4,4,2.75,4,3,0.214487,1,1,1,1,1,1,1,1
878,NA,NA,NA,NA,3,NA,NA,3,NA,b,3,1,0,1,4,4,5,3,3,2,2,1,2,2,4,1.75,4,3,3.758696,0,0,0,0,1,0,1,0
879,NA,NA,NA,NA,2,NA,NA,2,NA,b,2,1,0,1,5,4,7,4,3,4,2,2,3,2,4,2.25,3,2,0.3577848,1,0,1,1,1,1,1,0
880,NA,3,NA,NA,NA,NA,NA,3,NA,b,3,1,0,1,4,5,5,3,3,2.666666667,3,2,2,3,4,2.5,3,3,3.758696,0,0,0,0,1,0,1,0
881,2,NA,NA,NA,NA,NA,2,NA,NA,a,2,0,0,1,5,3,5,4,2,1,1,1,3,3,4,2,3,2,0.1707994,1,1,0,1,0,0,1,0
882,NA,4,NA,NA,NA,NA,NA,4,NA,b,4,1,0,0,4,4,5,5,2,1.666666667,1,4,3,4,4,3,4,3,3.758696,0,0,0,1,0,0,1,1
883,NA,NA,NA,NA,NA,1,NA,NA,1,c,1,1,0,1,5,3,5,4,3,3,1,1,1,3,2,1.5,2,2,0.214487,1,1,0,1,1,1,0,0
884,NA,4,NA,NA,NA,NA,NA,4,NA,b,4,0,0,1,3,1,4,4,2,3,1,1,2,2,4,1.5,3,2,1.794325,0,1,0,1,0,1,1,0
885,NA,NA,NA,NA,3,NA,NA,3,NA,b,3,1,0,0,4,4,5,4,3,2.333333333,2,2,3,3,4,2.5,2,3,3.758696,0,0,0,1,1,0,1,0
886,NA,2,NA,NA,NA,NA,NA,2,NA,b,2,1,0,0,4,4,6,4,3,3.333333333,2,3,2,2,4,2.25,4,3,3.758696,0,0,1,1,1,1,1,0
887,NA,4,NA,NA,NA,NA,NA,4,NA,b,4,0,0,0,4,3,6,5,1,1.666666667,1,3,4,4,5,3,4,3,1.794325,0,1,1,1,0,0,1,1
888,NA,NA,NA,NA,3,NA,NA,3,NA,b,3,0,0,0,4,8,5,4,4,3.333333333,2,4,3,3,4,3,4,3,2.993115,0,0,0,1,1,1,1,1
889,NA,NA,NA,0,NA,NA,0,NA,NA,a,0,1,0,1,4,4,6,3,2,3,4,4,3,4,5,3.75,2,2,3.758696,0,0,1,0,0,1,1,1
890,NA,NA,NA,NA,2,NA,NA,2,NA,b,2,1,1,0,3,1,6,4,3,3.333333333,2,2,2,3,4,2.25,3,3,1.059162,0,1,1,1,1,1,1,0
891,NA,NA,NA,NA,NA,3,NA,NA,3,c,3,0,0,1,4,5,4,3,3,1.666666667,3,2,2,4,1,2.75,2,3,2.993115,0,0,0,0,1,0,0,1
892,NA,NA,NA,NA,NA,3,NA,NA,3,c,3,0,0,1,4,4,7,3,3,2.666666667,2,2,2,4,3,2.5,4,3,2.993115,0,0,1,0,1,0,0,0
893,NA,NA,3,NA,NA,NA,NA,NA,3,c,3,0,0,0,5,2,5,5,3,2.333333333,2,2,2,3,4,2.25,4,3,0.1707994,1,1,0,1,1,0,1,0
894,2,NA,NA,NA,NA,NA,2,NA,NA,a,2,0,0,1,5,4,5,4,3,3,2,3,2,4,3,2.75,3,2,0.2849104,1,0,0,1,1,1,0,1
895,2,NA,NA,NA,NA,NA,2,NA,NA,a,2,0,0,1,5,5,7,4,3,3.666666667,2,2,3,3,4,2.5,3,3,0.2849104,1,0,1,1,1,1,1,0
896,NA,NA,4,NA,NA,NA,NA,NA,4,c,4,0,0,1,5,5,7,5,2,2.666666667,1,2,2,3,5,2,4,3,0.2849104,1,0,1,1,0,0,1,0
897,NA,NA,NA,3,NA,NA,3,NA,NA,a,3,0,0,1,6,2,7,4,3,2.666666667,2,3,3,4,3,3,4,3,0.1707994,1,1,1,1,1,0,0,1
898,2,NA,NA,NA,NA,NA,2,NA,NA,a,2,0,0,1,5,5,6,3,2,2.666666667,3,1,3,3,4,2.5,3,3,0.2849104,1,0,1,0,0,0,1,0
899,3,NA,NA,NA,NA,NA,3,NA,NA,a,3,0,0,1,5,6,6,4,4,3.666666667,2,2,2,4,4,2.5,4,3,0.2849104,1,0,1,1,1,1,1,0
900,NA,NA,3,NA,NA,NA,NA,NA,3,c,3,1,0,1,6,4,6,4,3,2,2,2,2,2,4,2,3,3,0.3577848,1,0,1,1,1,0,1,0
901,2,NA,NA,NA,NA,NA,2,NA,NA,a,2,0,0,1,5,4,5,5,2,2.333333333,2,2,2,4,3,2.5,4,2,0.2849104,1,0,0,1,0,0,0,0
902,NA,NA,3,NA,NA,NA,NA,NA,3,c,3,0,0,1,5,4,7,4,3,3,2,2,2,3,5,2.25,4,3,0.2849104,1,0,1,1,1,1,1,0
903,3,NA,NA,NA,NA,NA,3,NA,NA,a,3,0,0,1,5,6,8,5,4,2.666666667,1,2,4,3,4,2.5,4,3,0.2849104,1,0,1,1,1,0,1,0
904,NA,NA,NA,NA,3,NA,NA,3,NA,b,3,1,0,1,5,5,8,4,3,3,2,1,1,2,5,1.5,3,2,0.3577848,1,0,1,1,1,1,1,0
905,NA,NA,NA,NA,NA,3,NA,NA,3,c,3,1,0,0,4,3,5,4,2,3,2,3,2,3,4,2.5,3,2,2.253273,0,1,0,1,0,1,1,0
906,NA,NA,NA,NA,NA,3,NA,NA,3,c,3,0,0,1,5,3,6,4,3,2.333333333,3,4,3,4,4,3.5,4,3,0.1707994,1,1,1,1,1,0,1,1
907,2,NA,NA,NA,NA,NA,2,NA,NA,a,2,1,0,1,4,6,7,4,3,2.666666667,1,2,3,3,3,2.25,4,3,3.758696,0,0,1,1,1,0,0,0
908,NA,NA,NA,NA,NA,4,NA,NA,4,c,4,0,0,0,5,2,4,2,4,3,2,2,2,3,4,2.25,4,3,0.1707994,1,1,0,0,1,1,1,0
909,NA,NA,NA,2,NA,NA,2,NA,NA,a,2,0,0,1,5,6,5,3,3,2,2,2,3,3,3,2.5,3,2,0.2849104,1,0,0,0,1,0,0,0
910,NA,4,NA,NA,NA,NA,NA,4,NA,b,4,0,0,0,6,2,8,5,4,3.333333333,1,1,1,4,4,1.75,3,2,0.1707994,1,1,1,1,1,1,1,0
911,NA,NA,NA,NA,NA,2,NA,NA,2,c,2,0,0,1,5,7,6,4,3,2.333333333,3,3,3,3,4,3,3,3,0.2849104,1,0,1,1,1,0,1,1
912,3,NA,NA,NA,NA,NA,3,NA,NA,a,3,0,1,1,6,3,9,5,4,4.333333333,3,3,3,3,3,3,4,2,0.0802852,1,1,1,1,1,1,0,1
913,NA,1,NA,NA,NA,NA,NA,1,NA,b,1,0,0,1,5,7,5,3,3,2.666666667,3,3,3,3,4,3,3,2,0.2849104,1,0,0,0,1,0,1,1
914,NA,NA,NA,2,NA,NA,2,NA,NA,a,2,0,0,1,5,6,7,4,3,2.333333333,3,2,3,3,4,2.75,4,3,0.2849104,1,0,1,1,1,0,1,1
915,1,NA,NA,NA,NA,NA,1,NA,NA,a,1,1,0,0,4,2,6,3,3,2.333333333,2,2,3,4,4,2.75,4,3,2.253273,0,1,1,0,1,0,1,1
916,NA,3,NA,NA,NA,NA,NA,3,NA,b,3,1,0,0,5,4,5,3,2,1.666666667,2,2,2,3,3,2.25,3,3,0.3577848,1,0,0,0,0,0,0,0
917,NA,NA,NA,NA,3,NA,NA,3,NA,b,3,1,0,1,5,4,7,3,3,2.666666667,4,3,4,2,4,3.25,3,4,0.3577848,1,0,1,0,1,0,1,1
918,NA,NA,NA,3,NA,NA,3,NA,NA,a,3,1,0,1,5,3,9,5,3,3,3,3,3,3,4,3,3,3,0.214487,1,1,1,1,1,1,1,1
919,NA,3,NA,NA,NA,NA,NA,3,NA,b,3,1,0,1,4,5,6,3,2,2.666666667,2,3,3,3,4,2.75,3,3,3.758696,0,0,1,0,0,0,1,1
920,NA,NA,NA,NA,NA,1,NA,NA,1,c,1,1,0,1,5,4,5,4,2,1.666666667,2,2,2,3,4,2.25,3,3,0.3577848,1,0,0,1,0,0,1,0
921,NA,NA,NA,NA,2,NA,NA,2,NA,b,2,0,0,0,4,5,3,2,4,2.333333333,2,2,2,3,4,2.25,3,1,2.993115,0,0,0,0,1,0,1,0
922,NA,NA,NA,3,NA,NA,3,NA,NA,a,3,1,1,1,5,3,7,5,4,4,1,1,1,4,5,1.75,4,3,0.100821,1,1,1,1,1,1,1,0
923,3,NA,NA,NA,NA,NA,3,NA,NA,a,3,0,0,1,5,3,7,4,3,3,3,3,3,3,4,3,3,3,0.1707994,1,1,1,1,1,1,1,1
924,NA,NA,NA,NA,NA,4,NA,NA,4,c,4,1,1,1,6,3,9,5,4,2,2,2,2,4,5,2.5,4,4,0.100821,1,1,1,1,1,0,1,0
925,NA,2,NA,NA,NA,NA,NA,2,NA,b,2,0,0,0,5,3,7,2,3,3.666666667,3,2,2,4,3,2.75,4,3,0.1707994,1,1,1,0,1,1,0,1
926,NA,NA,3,NA,NA,NA,NA,NA,3,c,3,0,1,1,6,3,6,4,3,3,3,2,2,2,5,2.25,3,2,0.0802852,1,1,1,1,1,1,1,0
927,NA,NA,NA,NA,3,NA,NA,3,NA,b,3,1,0,1,5,3,6,4,3,2.666666667,2,2,3,3,4,2.5,4,3,0.214487,1,1,1,1,1,0,1,0
928,NA,2,NA,NA,NA,NA,NA,2,NA,b,2,0,0,1,5,3,6,3,3,2.666666667,3,4,4,3,3,3.5,3,4,0.1707994,1,1,1,0,1,0,0,1
929,NA,NA,NA,1,NA,NA,1,NA,NA,a,1,0,0,1,5,5,4,2,2,1.666666667,2,2,1,3,2,2,3,2,0.2849104,1,0,0,0,0,0,0,0
930,NA,NA,2,NA,NA,NA,NA,NA,2,c,2,1,0,1,5,3,6,4,1,3,1,1,1,1,4,1,3,3,0.214487,1,1,1,1,0,1,1,0
931,NA,4,NA,NA,NA,NA,NA,4,NA,b,4,0,0,1,5,6,8,4,3,2,4,3,3,4,4,3.5,3,3,0.2849104,1,0,1,1,1,0,1,1
932,NA,NA,NA,NA,4,NA,NA,4,NA,b,4,1,0,1,5,5,5,5,4,4,3,3,4,3,5,3.25,4,4,0.3577848,1,0,0,1,1,1,1,1
933,NA,NA,4,NA,NA,NA,NA,NA,4,c,4,1,0,1,5,5,7,4,4,2.666666667,2,2,3,3,5,2.5,4,3,0.3577848,1,0,1,1,1,0,1,0
934,3,NA,NA,NA,NA,NA,3,NA,NA,a,3,1,1,1,5,4,7,5,3,3.666666667,3,3,4,3,4,3.25,4,4,0.1681787,1,0,1,1,1,1,1,1
935,NA,NA,NA,NA,2,NA,NA,2,NA,b,2,0,0,1,6,4,1,3,4,3.666666667,3,2,1,1,1,1.75,2,2,0.2849104,1,0,0,0,1,1,0,0
936,NA,NA,NA,2,NA,NA,2,NA,NA,a,2,1,0,1,5,3,4,3,2,2.333333333,1,2,1,2,3,1.5,3,3,0.214487,1,1,0,0,0,0,0,0
937,NA,2,NA,NA,NA,NA,NA,2,NA,b,2,0,0,1,5,5,6,4,3,2.333333333,2,1,3,4,4,2.5,4,3,0.2849104,1,0,1,1,1,0,1,0
938,NA,NA,NA,3,NA,NA,3,NA,NA,a,3,1,1,0,4,4,5,4,3,2.333333333,2,2,2,3,4,2.25,3,3,1.766799,0,0,0,1,1,0,1,0
939,2,NA,NA,NA,NA,NA,2,NA,NA,a,2,1,0,0,5,4,5,4,3,2.333333333,1,2,2,3,3,2,3,2,0.3577848,1,0,0,1,1,0,0,0
940,NA,2,NA,NA,NA,NA,NA,2,NA,b,2,1,0,1,4,6,5,3,2,2.666666667,1,2,2,4,3,2.25,3,3,3.758696,0,0,0,0,0,0,0,0
941,NA,4,NA,NA,NA,NA,NA,4,NA,b,4,0,0,0,4,4,5,5,1,1.666666667,1,4,4,4,5,3.25,4,3,2.993115,0,0,0,1,0,0,1,1
942,NA,2,NA,NA,NA,NA,NA,2,NA,b,2,0,0,0,3,2,4,3,3,4,2,2,3,4,4,2.75,3,3,1.794325,0,1,0,0,1,1,1,1
943,NA,NA,NA,NA,4,NA,NA,4,NA,b,4,0,0,0,4,5,6,4,2,2.333333333,3,3,3,4,4,3.25,4,3,2.993115,0,0,1,1,0,0,1,1
944,NA,3,NA,NA,NA,NA,NA,3,NA,b,3,1,0,1,4,2,3,3,3,4,2,3,4,2,4,2.75,4,3,2.253273,0,1,0,0,1,1,1,1
945,NA,NA,NA,3,NA,NA,3,NA,NA,a,3,1,0,0,3,4,5,4,1,1.666666667,1,3,4,4,4,3,4,3,3.758696,0,0,0,1,0,0,1,1
946,NA,NA,NA,1,NA,NA,1,NA,NA,a,1,0,0,1,4,5,4,3,2,3,2,3,2,3,3,2.5,3,2,2.993115,0,0,0,0,0,1,0,0
947,NA,NA,NA,3,NA,NA,3,NA,NA,a,3,1,0,0,3,6,6,5,1,1.333333333,1,4,4,4,5,3.25,4,3,3.758696,0,0,1,1,0,0,1,1
948,NA,4,NA,NA,NA,NA,NA,4,NA,b,4,1,0,0,3,6,6,5,1,2.333333333,1,3,4,4,5,3,4,3,3.758696,0,0,1,1,0,0,1,1
949,NA,NA,2,NA,NA,NA,NA,NA,2,c,2,0,0,0,4,3,9,5,3,3,3,2,3,3,5,2.75,3,3,1.794325,0,1,1,1,1,1,1,1
950,NA,NA,NA,NA,1,NA,NA,1,NA,b,1,1,1,1,5,3,5,4,2,2.666666667,2,2,3,4,4,2.75,4,2,0.100821,1,1,0,1,0,0,1,1
951,NA,3,NA,NA,NA,NA,NA,3,NA,b,3,1,0,1,4,3,6,4,3,2.333333333,2,2,2,2,4,2,4,4,2.253273,0,1,1,1,1,0,1,0
952,NA,NA,NA,1,NA,NA,1,NA,NA,a,1,0,0,1,5,2,4,3,3,2.333333333,2,1,1,3,3,1.75,3,2,0.1707994,1,1,0,0,1,0,0,0
953,NA,3,NA,NA,NA,NA,NA,3,NA,b,3,0,0,0,5,2,3,4,1,2.666666667,2,2,3,3,4,2.5,4,2,0.1707994,1,1,0,1,0,0,1,0
954,3,NA,NA,NA,NA,NA,3,NA,NA,a,3,1,0,1,5,2,3,2,2,3,2,2,2,3,4,2.25,3,2,0.214487,1,1,0,0,0,1,1,0
955,NA,NA,NA,2,NA,NA,2,NA,NA,a,2,0,0,0,5,2,5,4,1,2.666666667,2,1,1,2,4,1.5,3,3,0.1707994,1,1,0,1,0,0,1,0
956,NA,NA,NA,3,NA,NA,3,NA,NA,a,3,0,1,1,6,5,9,4,3,4,2,2,2,3,4,2.25,3,3,0.1339237,1,0,1,1,1,1,1,0
957,3,NA,NA,NA,NA,NA,3,NA,NA,a,3,0,0,1,5,5,7,3,4,3.666666667,3,1,2,3,2,2.25,3,3,0.2849104,1,0,1,0,1,1,0,0
958,NA,NA,3,NA,NA,NA,NA,NA,3,c,3,1,0,1,6,4,6,3,2,2.666666667,2,2,2,2,4,2,4,3,0.3577848,1,0,1,0,0,0,1,0
959,NA,NA,NA,NA,3,NA,NA,3,NA,b,3,1,0,1,5,5,7,4,3,2.666666667,3,2,4,4,4,3.25,3,3,0.3577848,1,0,1,1,1,0,1,1
960,NA,NA,3,NA,NA,NA,NA,NA,3,c,3,0,0,1,6,4,7,4,3,2.333333333,3,2,3,3,5,2.75,3,2,0.2849104,1,0,1,1,1,0,1,1
961,NA,2,NA,NA,NA,NA,NA,2,NA,b,2,1,0,1,5,4,7,4,3,2.666666667,3,2,3,3,4,2.75,3,3,0.3577848,1,0,1,1,1,0,1,1
962,NA,NA,NA,3,NA,NA,3,NA,NA,a,3,0,1,1,5,5,7,4,4,3.333333333,2,1,2,2,4,1.75,3,2,0.1339237,1,0,1,1,1,1,1,0
963,NA,NA,NA,2,NA,NA,2,NA,NA,a,2,0,0,1,5,3,6,4,3,2.666666667,3,4,3,2,4,3,2,3,0.1707994,1,1,1,1,1,0,1,1
964,NA,NA,3,NA,NA,NA,NA,NA,3,c,3,0,0,1,5,5,7,4,4,2.666666667,2,2,3,3,4,2.5,4,3,0.2849104,1,0,1,1,1,0,1,0
965,NA,NA,NA,2,NA,NA,2,NA,NA,a,2,1,0,1,5,4,5,4,3,2.333333333,3,3,2,2,5,2.5,4,3,0.3577848,1,0,0,1,1,0,1,0
966,NA,NA,1,NA,NA,NA,NA,NA,1,c,1,1,0,1,5,3,2,1,3,1.666666667,2,3,3,3,4,2.75,3,2,0.214487,1,1,0,0,1,0,1,1
967,NA,NA,NA,NA,3,NA,NA,3,NA,b,3,0,0,0,5,3,6,4,3,3.333333333,3,3,3,4,4,3.25,3,2,0.1707994,1,1,1,1,1,1,1,1
968,2,NA,NA,NA,NA,NA,2,NA,NA,a,2,1,1,1,6,4,7,5,3,1.666666667,1,1,2,3,4,1.75,3,2,0.1681787,1,0,1,1,1,0,1,0
969,2,NA,NA,NA,NA,NA,2,NA,NA,a,2,0,0,1,5,6,7,5,2,3.333333333,3,2,3,3,4,2.75,4,3,0.2849104,1,0,1,1,0,1,1,1
970,NA,NA,NA,3,NA,NA,3,NA,NA,a,3,0,0,1,5,6,5,3,3,2,2,2,3,3,2,2.5,3,2,0.2849104,1,0,0,0,1,0,0,0
971,NA,NA,3,NA,NA,NA,NA,NA,3,c,3,1,0,0,4,3,5,4,3,2.333333333,2,2,3,4,5,2.75,4,3,2.253273,0,1,0,1,1,0,1,1
972,NA,NA,3,NA,NA,NA,NA,NA,3,c,3,0,0,1,4,7,7,5,2,2.333333333,4,2,2,4,4,3,3,2,2.993115,0,0,1,1,0,0,1,1
973,NA,NA,NA,NA,4,NA,NA,4,NA,b,4,1,0,1,5,3,5,4,3,2,2,2,3,3,4,2.5,4,4,0.214487,1,1,0,1,1,0,1,0
974,NA,NA,NA,NA,4,NA,NA,4,NA,b,4,0,0,1,5,6,7,4,3,2.333333333,2,3,2,3,5,2.5,4,3,0.2849104,1,0,1,1,1,0,1,0
975,NA,NA,NA,NA,NA,3,NA,NA,3,c,3,0,0,1,5,4,6,3,3,2.333333333,1,1,2,2,3,1.5,3,2,0.2849104,1,0,1,0,1,0,0,0
976,NA,NA,NA,NA,NA,3,NA,NA,3,c,3,1,0,1,5,5,8,4,3,1.333333333,2,1,2,3,4,2,3,3,0.3577848,1,0,1,1,1,0,1,0
977,3,NA,NA,NA,NA,NA,3,NA,NA,a,3,0,0,1,5,4,8,4,4,2.666666667,2,3,3,4,5,3,3,3,0.2849104,1,0,1,1,1,0,1,1
978,NA,NA,1,NA,NA,NA,NA,NA,1,c,1,1,0,1,5,4,5,2,4,2,2,2,3,3,3,2.5,3,2,0.3577848,1,0,0,0,1,0,0,0
979,NA,NA,2,NA,NA,NA,NA,NA,2,c,2,0,0,1,5,3,6,5,3,2,2,2,3,4,3,2.75,3,2,0.1707994,1,1,1,1,1,0,0,1
980,NA,NA,4,NA,NA,NA,NA,NA,4,c,4,1,1,1,6,5,6,4,3,3.333333333,2,2,2,3,5,2.25,4,4,0.1681787,1,0,1,1,1,1,1,0
981,NA,3,NA,NA,NA,NA,NA,3,NA,b,3,0,0,1,5,4,9,4,3,2.333333333,2,3,3,3,5,2.75,4,3,0.2849104,1,0,1,1,1,0,1,1
982,NA,NA,NA,NA,3,NA,NA,3,NA,b,3,1,1,1,5,4,6,4,4,3.666666667,2,2,4,3,5,2.75,4,4,0.1681787,1,0,1,1,1,1,1,1
983,NA,NA,NA,1,NA,NA,1,NA,NA,a,1,0,1,1,5,2,8,5,3,2.666666667,3,3,3,2,2,2.75,3,3,0.0802852,1,1,1,1,1,0,0,1
984,NA,NA,NA,NA,NA,4,NA,NA,4,c,4,0,1,1,4,4,8,4,2,2,2,3,2,4,3,2.75,4,2,1.40693,0,0,1,1,0,0,0,1
985,NA,NA,NA,NA,NA,1,NA,NA,1,c,1,1,0,1,5,4,7,4,4,3,2,2,2,3,3,2.25,3,2,0.3577848,1,0,1,1,1,1,0,0
986,1,NA,NA,NA,NA,NA,1,NA,NA,a,1,0,0,1,5,2,4,2,2,3.333333333,2,1,2,3,4,2,4,2,0.1707994,1,1,0,0,0,1,1,0
987,NA,NA,4,NA,NA,NA,NA,NA,4,c,4,0,1,1,4,4,7,4,3,3.333333333,2,3,3,2,5,2.5,3,3,1.40693,0,0,1,1,1,1,1,0
